Voyage_ID,Sailing_Speed,Draft,Trim,Weather_Condition,Sea_Condition,Water_Temperature,Fuel_Consumption_Rate,Distance_Traveled,Time_Duration
24,19.2,10.7,2.9,Rain,Rough,23.9,11.9,129,11.5
14,15.6,10.3,2.2,Cloudy,Rough,22.6,11.3,159,12.0
17,15.0,10.0,3.4,Cloudy,Rough,21.0,8.0,136,13.3
46,15.9,11.2,3.8,Clear,Rough,26.7,8.3,195,10.8
42,13.7,9.5,2.0,Foggy,Calm,25.4,10.7,121,10.0
5,12.8,9.5,1.8,Rain,Moderate,22.5,10.6,120,10.0
17,17.2,9.3,2.1,Rain,Moderate,27.0,7.5,148,10.0
17,12.7,9.6,1.6,Clear,Rough,21.3,12.9,137,10.0
43,18.0,9.9,1.9,Foggy,Calm,26.0,7.1,155,13.2
12,16.6,9.7,2.3,Foggy,Calm,21.3,7.9,164,15.2
6,16.6,10.6,3.0,Sunny,Calm,23.8,10.6,172,13.5
11,15.7,10.6,4.0,Sunny,Calm,24.6,7.4,166,15.5
13,17.7,10.9,3.5,Cloudy,Rough,25.4,8.0,172,14.9
20,18.1,11.5,2.5,Cloudy,Rough,24.2,7.4,190,14.5
27,13.2,9.6,2.5,Clear,Rough,23.6,9.2,120,10.1
17,16.6,9.9,2.2,Foggy,Calm,29.0,9.7,131,11.2
16,17.5,9.9,1.3,Cloudy,Calm,23.8,7.0,159,11.0
11,12.8,9.6,1.5,Cloudy,Calm,29.0,7.2,120,10.0
19,14.2,9.7,2.6,Clear,Moderate,21.6,11.6,122,10.4
16,14.1,9.0,1.2,Rain,Calm,29.0,7.0,122,10.0
42,19.0,11.4,3.1,Foggy,Calm,22.7,7.0,161,14.6
37,17.7,11.2,1.9,Sunny,Calm,21.8,7.6,156,12.2
37,18.7,10.9,3.5,Rain,Moderate,23.2,7.6,168,11.5
11,16.8,10.5,3.8,Sunny,Rough,24.4,7.0,173,15.6
10,19.5,11.5,2.3,Rain,Rough,27.3,8.6,172,12.0
26,13.7,9.5,3.4,Sunny,Calm,21.3,8.1,163,10.0
5,17.3,10.5,3.9,Clear,Rough,25.5,9.4,170,13.7
25,17.3,10.8,2.6,Clear,Calm,22.4,9.3,165,10.4
5,15.8,10.8,3.4,Sunny,Calm,27.6,7.9,165,14.9
18,16.6,9.2,3.0,Cloudy,Calm,22.4,8.0,157,10.5
20,17.1,9.8,1.6,Cloudy,Rough,27.8,9.7,177,13.4
35,16.6,11.0,3.2,Foggy,Calm,27.6,7.2,170,14.2
41,13.1,11.3,1.8,Clear,Moderate,27.1,9.0,141,11.8
17,18.4,10.4,2.8,Sunny,Rough,22.8,7.2,161,11.5
33,12.7,10.1,2.0,Rain,Moderate,25.4,11.4,130,10.5
44,16.3,11.5,2.5,Clear,Rough,24.4,8.8,188,12.1
10,13.2,9.8,2.1,Cloudy,Rough,21.9,14.1,141,11.9
10,15.5,10.8,3.1,Cloudy,Calm,29.0,7.0,149,12.3
36,15.6,9.6,2.2,Rain,Rough,23.5,10.6,187,10.2
42,12.9,9.7,2.1,Sunny,Rough,21.7,11.3,120,10.0
8,12.6,9.8,2.2,Clear,Moderate,24.2,10.2,120,10.0
13,17.4,10.5,3.1,Clear,Rough,27.0,10.3,174,10.6
38,17.4,10.5,3.5,Cloudy,Rough,25.1,7.4,182,14.3
17,18.1,9.3,2.1,Foggy,Calm,26.1,8.3,120,11.2
38,13.3,10.0,2.0,Rain,Rough,21.2,8.7,145,13.1
19,14.3,9.5,1.6,Rain,Moderate,21.9,9.7,120,10.0
16,15.9,10.0,2.6,Cloudy,Rough,28.0,12.8,158,13.5
22,16.6,10.6,1.8,Cloudy,Calm,22.1,10.1,122,11.0
10,14.4,9.2,2.1,Rain,Moderate,24.9,8.2,170,10.4
48,19.5,10.5,2.8,Rain,Moderate,21.0,11.8,125,13.0
23,15.7,9.9,2.2,Rain,Rough,22.3,7.0,140,10.6
20,15.8,9.1,3.7,Rain,Moderate,22.6,7.0,126,10.0
29,18.4,11.1,3.2,Rain,Rough,24.0,8.4,178,10.0
45,15.7,9.4,1.5,Rain,Moderate,23.7,7.5,120,10.0
19,16.1,9.6,2.3,Clear,Moderate,23.7,8.6,157,10.0
13,14.8,9.3,3.5,Clear,Rough,25.3,8.4,155,10.8
44,13.9,9.8,1.2,Sunny,Moderate,23.4,7.2,120,10.0
16,14.4,9.6,2.1,Cloudy,Rough,23.5,7.3,150,10.8
32,19.5,9.9,3.8,Rain,Moderate,29.0,8.1,181,13.0
41,16.4,10.3,3.4,Sunny,Calm,28.4,7.0,195,14.9
40,16.8,10.2,1.0,Sunny,Calm,27.9,7.0,159,10.9
25,18.3,11.8,2.6,Sunny,Rough,26.7,9.6,176,11.9
19,17.2,10.4,3.2,Cloudy,Calm,26.1,7.7,148,11.8
12,19.5,9.3,1.8,Sunny,Calm,21.0,7.8,161,10.1
7,15.7,9.7,1.6,Sunny,Calm,24.7,9.7,120,11.0
46,12.6,10.0,2.3,Clear,Moderate,21.5,10.0,120,10.0
22,19.5,11.1,3.2,Cloudy,Rough,21.0,7.3,187,14.3
7,13.7,9.3,2.2,Sunny,Moderate,23.8,10.3,120,10.3
16,19.5,10.7,3.2,Cloudy,Calm,27.4,7.1,172,12.0
42,15.0,9.3,2.0,Sunny,Moderate,23.1,12.7,130,10.0
33,12.9,9.3,1.8,Clear,Moderate,23.5,13.0,123,10.0
43,14.0,9.9,3.7,Rain,Rough,23.3,8.2,169,12.8
24,17.1,10.1,3.1,Cloudy,Calm,23.2,7.0,145,10.0
13,18.8,11.4,2.7,Clear,Rough,26.9,7.8,185,13.4
12,19.5,9.3,2.5,Sunny,Rough,21.3,12.4,151,13.1
3,12.9,9.4,2.4,Cloudy,Calm,25.2,8.0,142,10.0
16,12.5,9.1,2.5,Sunny,Calm,22.7,8.4,120,10.7
25,17.0,10.6,4.0,Clear,Rough,23.4,7.7,158,11.3
16,12.3,10.6,2.2,Foggy,Calm,25.8,8.1,163,13.3
19,15.2,9.8,3.7,Clear,Calm,29.0,7.1,163,11.6
31,15.9,10.1,2.8,Sunny,Calm,28.3,7.0,159,10.8
40,17.3,10.9,2.1,Sunny,Calm,25.1,7.0,155,14.5
17,18.2,11.1,3.8,Clear,Rough,26.9,7.0,166,14.6
15,19.5,11.0,3.4,Sunny,Rough,26.1,8.5,165,14.4
29,14.4,11.1,3.2,Sunny,Calm,24.0,7.5,133,14.4
42,16.7,9.9,2.4,Foggy,Calm,25.7,8.0,154,15.8
15,12.4,9.5,2.5,Cloudy,Rough,21.5,10.8,120,10.0
10,15.3,9.9,1.9,Rain,Rough,22.2,7.2,120,10.0
23,15.7,10.2,1.3,Sunny,Calm,26.9,7.0,158,10.6
38,13.1,9.7,2.4,Rain,Moderate,23.2,12.9,133,10.3
23,15.4,9.4,1.8,Clear,Moderate,23.8,10.3,120,10.0
40,16.9,11.2,3.7,Cloudy,Rough,28.5,8.6,185,13.9
24,14.5,9.8,1.8,Rain,Calm,23.3,11.2,126,10.3
25,14.5,9.5,1.7,Clear,Moderate,27.9,11.5,130,10.5
37,16.1,10.8,2.7,Sunny,Calm,28.7,7.0,162,14.9
6,17.8,9.4,2.5,Rain,Rough,27.0,7.0,154,14.0
47,15.4,10.1,2.8,Foggy,Calm,26.7,7.7,150,13.9
8,12.5,9.5,2.0,Rain,Calm,25.2,7.0,120,10.0
22,19.1,10.4,2.3,Foggy,Moderate,27.7,7.2,141,10.0
18,12.0,10.5,2.6,Sunny,Rough,24.0,7.9,123,11.0
38,17.4,10.2,2.6,Sunny,Rough,29.0,7.6,165,11.9
13,14.6,9.6,1.9,Sunny,Rough,24.6,10.3,131,10.0
16,12.7,10.0,3.5,Clear,Rough,21.3,9.1,148,11.8
31,16.2,9.2,3.6,Foggy,Calm,23.8,7.2,145,13.9
28,13.8,9.6,2.0,Sunny,Moderate,22.2,11.1,144,10.0
11,13.8,11.1,2.3,Rain,Rough,24.5,8.8,146,10.1
10,12.4,10.6,4.0,Clear,Rough,21.6,8.8,157,10.5
20,17.2,9.0,3.3,Cloudy,Calm,26.0,7.0,155,11.6
26,15.3,9.4,2.2,Cloudy,Moderate,24.4,11.6,124,10.0
12,12.7,9.2,2.2,Clear,Moderate,22.6,9.8,131,10.0
3,16.2,10.7,3.4,Cloudy,Rough,24.3,7.6,150,10.8
41,12.8,11.1,1.7,Foggy,Calm,26.9,7.8,120,10.1
27,16.6,10.6,3.7,Cloudy,Rough,27.3,7.0,143,10.4
40,16.7,10.1,4.0,Rain,Rough,23.4,8.5,168,10.0
7,17.5,9.5,2.1,Clear,Rough,23.3,8.2,120,10.0
44,18.1,11.1,3.7,Sunny,Rough,26.9,9.9,171,14.8
20,14.6,10.2,2.0,Rain,Moderate,22.4,12.9,129,11.0
16,12.3,9.1,2.5,Rain,Moderate,21.0,12.3,120,10.0
2,18.0,10.6,2.6,Cloudy,Rough,24.5,7.1,154,10.0
19,14.1,9.4,2.1,Rain,Moderate,24.7,9.9,120,10.0
15,14.7,9.3,2.0,Cloudy,Calm,25.2,7.0,145,12.1
28,15.9,10.2,3.3,Rain,Rough,27.4,8.9,160,12.8
38,18.5,10.2,4.0,Sunny,Rough,25.2,7.0,176,15.3
48,14.2,10.0,2.8,Cloudy,Calm,28.6,7.0,162,11.1
35,19.5,9.9,2.0,Clear,Rough,25.9,7.7,180,13.9
11,16.7,10.8,3.8,Rain,Rough,22.4,9.7,177,14.7
28,12.0,9.7,1.7,Cloudy,Rough,23.1,10.1,148,11.2
15,15.1,11.0,4.0,Clear,Rough,28.0,11.1,157,12.9
16,16.6,10.4,4.0,Clear,Rough,25.3,9.5,165,10.0
13,12.8,9.4,2.0,Clear,Rough,22.6,8.1,125,10.0
12,19.5,10.4,3.8,Cloudy,Rough,21.7,7.9,172,15.4
50,18.1,9.1,1.8,Foggy,Calm,27.1,10.8,120,10.0
35,18.2,9.5,4.0,Clear,Rough,22.5,7.9,161,14.8
16,12.7,9.0,2.0,Foggy,Calm,27.3,7.4,148,10.5
15,16.6,10.4,3.4,Foggy,Calm,27.4,7.0,174,14.2
36,19.5,10.9,3.5,Sunny,Rough,21.4,8.4,150,14.2
16,16.1,10.8,1.7,Cloudy,Moderate,25.3,8.6,146,10.0
45,13.3,9.9,2.2,Rain,Moderate,24.4,10.7,120,10.0
42,12.7,10.0,2.0,Cloudy,Calm,24.4,7.0,140,10.0
28,12.0,9.7,2.8,Foggy,Calm,27.4,11.3,127,10.7
1,16.5,9.9,3.5,Sunny,Rough,27.9,9.2,175,12.4
19,14.3,9.3,2.4,Foggy,Calm,27.6,7.0,145,10.7
25,18.6,9.5,1.6,Clear,Rough,21.9,7.0,132,10.2
13,16.4,9.3,2.0,Foggy,Calm,25.5,10.5,129,11.6
22,19.5,9.9,2.7,Cloudy,Rough,25.3,7.0,173,13.8
24,14.4,9.3,1.9,Rain,Moderate,22.4,11.2,127,10.0
32,17.9,9.9,1.7,Cloudy,Rough,23.5,8.3,168,15.1
30,12.4,9.7,2.3,Sunny,Calm,26.8,7.3,129,10.0
5,17.3,10.7,2.3,Sunny,Rough,26.2,8.1,165,12.9
32,12.8,10.8,2.4,Sunny,Calm,24.5,8.1,120,10.0
26,17.0,9.6,3.4,Sunny,Moderate,25.1,9.7,125,10.2
39,16.6,11.0,4.0,Cloudy,Rough,26.1,7.9,155,13.3
14,19.0,11.1,3.9,Clear,Rough,24.5,8.5,175,15.1
17,18.3,10.1,2.7,Clear,Moderate,24.9,9.1,142,10.9
6,14.4,9.0,1.6,Clear,Rough,22.2,11.0,120,10.0
32,17.6,11.3,4.0,Foggy,Rough,29.0,7.7,168,10.3
23,12.4,10.5,2.4,Clear,Rough,23.1,7.0,127,10.6
13,12.0,9.2,1.9,Clear,Rough,29.0,8.9,120,10.0
10,16.4,10.7,2.1,Clear,Rough,24.2,8.6,148,13.0
43,18.1,11.0,3.1,Cloudy,Rough,24.7,9.6,175,13.9
17,12.5,10.1,1.9,Clear,Moderate,25.6,14.3,131,10.1
30,16.9,10.2,3.9,Sunny,Moderate,22.4,8.7,175,13.1
39,12.0,9.8,2.0,Clear,Moderate,23.1,13.8,120,11.0
18,18.9,10.6,2.8,Sunny,Rough,26.9,7.5,158,15.1
30,14.6,9.6,2.0,Clear,Moderate,22.2,9.2,121,10.0
17,14.6,10.1,2.9,Sunny,Moderate,27.9,9.5,150,10.0
7,14.9,9.4,2.0,Rain,Moderate,23.3,11.0,129,10.0
11,12.6,9.8,1.8,Sunny,Rough,24.7,11.5,121,10.0
37,13.6,9.7,2.2,Foggy,Calm,28.6,7.7,128,13.7
20,12.3,9.7,2.3,Foggy,Calm,29.0,7.3,120,10.2
15,17.3,9.9,2.8,Clear,Rough,28.4,8.5,131,10.5
14,17.3,10.0,2.1,Clear,Rough,23.8,11.9,144,11.5
17,12.7,9.5,3.0,Cloudy,Calm,23.8,7.0,160,10.5
12,14.2,10.0,2.0,Clear,Moderate,25.2,7.9,129,10.0
21,16.0,9.2,2.0,Clear,Rough,26.6,9.0,138,10.2
9,13.8,10.3,2.6,Clear,Moderate,23.2,11.5,120,10.0
12,16.9,10.6,3.3,Clear,Rough,22.3,7.2,155,12.1
27,16.7,9.8,2.2,Cloudy,Rough,21.0,9.7,121,10.3
11,18.2,10.3,3.1,Cloudy,Rough,27.3,7.4,161,13.3
2,13.4,10.1,4.0,Clear,Rough,27.1,7.5,182,11.2
10,12.2,11.0,2.6,Clear,Moderate,25.2,11.0,163,10.8
19,16.7,9.8,3.5,Rain,Calm,21.0,8.0,166,12.4
18,15.9,10.0,1.8,Sunny,Moderate,21.0,7.4,152,11.9
46,12.5,9.5,2.5,Clear,Moderate,26.7,11.2,138,10.6
42,17.1,11.0,2.6,Sunny,Calm,27.4,7.0,175,13.5
50,16.6,9.8,2.2,Rain,Rough,23.6,9.3,148,14.1
19,16.1,11.3,2.7,Sunny,Calm,24.9,8.4,157,14.3
15,16.9,10.3,3.5,Cloudy,Calm,26.2,7.0,163,10.4
20,12.5,9.9,1.9,Sunny,Rough,22.3,12.1,120,10.0
16,14.7,10.1,1.9,Rain,Moderate,23.9,13.7,143,10.1
47,15.9,10.0,3.8,Cloudy,Calm,26.5,7.0,144,10.0
10,13.1,9.2,1.7,Sunny,Calm,24.2,9.0,120,10.0
34,15.0,9.8,1.8,Foggy,Calm,29.0,8.3,154,11.1
26,12.1,10.5,1.5,Foggy,Calm,26.8,8.0,152,10.0
37,16.8,10.5,2.9,Sunny,Calm,28.8,7.0,173,12.0
29,19.3,10.9,3.3,Clear,Calm,27.9,8.0,164,13.1
36,19.3,10.8,3.6,Cloudy,Calm,25.8,7.0,174,12.2
21,17.5,10.0,2.1,Foggy,Calm,27.4,8.6,130,12.7
32,12.5,11.4,2.1,Sunny,Calm,25.8,7.1,138,10.0
45,17.2,10.2,4.0,Cloudy,Rough,28.1,7.0,165,12.5
35,14.5,9.7,1.5,Foggy,Calm,25.2,10.7,120,10.0
42,17.2,9.7,3.6,Rain,Rough,24.5,7.1,158,14.7
42,19.2,9.6,3.3,Foggy,Calm,25.7,7.0,175,14.1
44,16.0,9.8,3.7,Cloudy,Rough,24.8,8.4,188,13.7
48,17.5,10.0,4.0,Sunny,Rough,25.9,7.0,180,15.7
29,14.7,9.7,2.4,Cloudy,Calm,25.6,7.0,174,10.0
17,12.3,9.7,2.1,Clear,Moderate,23.4,11.5,120,10.0
37,16.5,10.8,4.0,Rain,Rough,24.1,8.5,154,10.8
35,17.8,10.9,2.8,Cloudy,Calm,27.0,9.3,188,13.7
16,15.7,10.3,2.1,Clear,Rough,24.5,10.4,144,10.4
36,14.5,10.8,2.2,Clear,Moderate,23.7,9.7,163,10.3
43,14.4,9.3,1.4,Sunny,Moderate,22.5,10.0,120,10.0
20,12.9,9.6,1.9,Clear,Rough,23.5,13.9,130,11.4
32,15.8,10.9,2.5,Sunny,Moderate,23.9,7.5,140,10.4
20,13.1,9.5,1.5,Rain,Calm,25.1,7.9,120,10.0
7,18.7,11.4,2.5,Cloudy,Rough,23.6,9.4,158,14.7
17,14.7,9.7,2.9,Rain,Moderate,25.9,11.3,131,10.0
32,18.5,9.8,2.6,Sunny,Calm,23.3,7.0,160,13.1
22,15.0,9.6,2.2,Rain,Moderate,24.3,9.7,124,10.3
48,12.3,10.1,2.9,Foggy,Calm,27.0,11.6,139,10.8
19,14.0,9.5,2.2,Clear,Moderate,23.7,11.7,124,10.0
22,15.1,9.4,3.5,Rain,Rough,24.2,11.3,165,10.0
25,19.2,9.5,3.1,Cloudy,Calm,27.3,7.1,166,11.7
29,17.9,10.5,1.9,Cloudy,Moderate,25.7,8.2,162,10.4
45,15.6,9.8,4.0,Cloudy,Calm,27.0,7.0,155,11.2
20,17.7,10.9,3.8,Clear,Rough,24.3,7.3,171,14.9
36,19.1,9.7,2.9,Cloudy,Rough,26.1,8.5,173,14.2
9,18.1,10.1,1.5,Sunny,Calm,25.4,7.4,138,12.9
46,14.2,10.9,2.5,Sunny,Calm,27.3,8.3,162,10.7
12,12.5,9.6,2.2,Clear,Rough,23.4,10.3,120,10.0
19,14.6,10.4,1.2,Foggy,Calm,21.9,12.2,120,11.3
45,17.5,11.1,2.8,Sunny,Rough,22.9,7.0,162,11.9
32,16.5,10.9,3.2,Cloudy,Rough,24.3,9.1,163,12.8
44,14.8,10.4,2.4,Clear,Moderate,21.9,11.0,121,10.0
48,14.7,9.7,3.3,Cloudy,Rough,22.7,8.8,163,10.8
18,13.4,10.1,2.3,Foggy,Calm,27.0,7.1,155,11.0
22,14.1,9.8,1.4,Rain,Calm,23.8,7.2,124,10.2
15,16.7,10.1,3.7,Sunny,Calm,23.3,8.8,175,11.9
10,14.5,9.4,2.6,Rain,Moderate,25.8,9.1,152,10.0
10,14.5,9.8,4.0,Foggy,Rough,27.0,7.2,160,10.9
38,17.5,9.4,2.1,Cloudy,Calm,27.8,7.6,131,10.2
9,15.7,9.7,2.2,Rain,Moderate,26.3,10.8,165,10.9
20,16.8,10.2,2.4,Rain,Rough,23.0,8.1,123,10.6
43,18.1,9.7,3.6,Foggy,Calm,29.0,7.0,176,14.7
25,12.0,9.9,2.0,Sunny,Calm,21.9,9.1,122,12.0
22,15.3,9.5,2.3,Rain,Rough,21.3,8.1,127,10.1
18,12.0,9.9,3.1,Cloudy,Moderate,24.5,9.3,145,10.0
20,16.6,10.3,1.8,Sunny,Calm,26.4,7.9,138,14.9
25,13.1,10.0,2.1,Cloudy,Moderate,23.8,10.5,120,10.0
18,17.0,9.9,2.8,Foggy,Calm,26.5,7.0,155,13.0
25,18.4,10.3,3.6,Foggy,Calm,29.0,7.1,160,13.6
39,13.9,10.7,2.6,Rain,Moderate,25.0,9.2,133,13.0
19,14.6,10.2,2.6,Rain,Moderate,21.3,11.3,120,10.0
13,15.5,9.7,3.3,Sunny,Calm,27.1,7.5,149,14.1
17,16.0,10.3,3.8,Rain,Rough,26.7,8.7,173,10.0
17,19.1,11.3,4.0,Cloudy,Rough,26.7,7.0,157,13.5
44,17.9,11.1,4.0,Sunny,Rough,25.9,7.5,173,16.4
43,14.1,9.7,1.9,Sunny,Rough,28.3,7.7,149,12.6
32,15.9,10.9,2.9,Rain,Rough,23.7,9.8,155,14.2
13,12.2,10.2,2.2,Sunny,Calm,23.5,8.0,145,10.9
30,12.0,9.7,3.6,Cloudy,Calm,27.0,8.4,162,10.8
9,12.3,9.5,1.6,Clear,Rough,22.9,8.3,125,10.9
38,13.3,9.6,1.8,Rain,Rough,22.1,9.6,122,10.4
22,12.0,9.6,1.7,Rain,Moderate,21.0,10.7,120,10.0
16,13.2,10.1,2.4,Sunny,Rough,21.9,9.5,120,10.0
48,12.2,9.8,2.5,Cloudy,Calm,22.8,7.0,120,12.0
18,15.3,9.2,1.6,Sunny,Calm,24.4,11.6,120,10.3
40,18.9,9.8,2.9,Cloudy,Rough,28.2,7.4,166,13.2
24,18.1,9.4,2.2,Cloudy,Calm,29.0,7.4,181,11.4
44,13.0,9.2,1.5,Rain,Rough,24.5,9.1,132,12.1
7,13.0,10.7,2.7,Clear,Moderate,21.0,11.2,120,10.0
20,16.3,10.0,3.6,Rain,Calm,29.0,7.0,166,10.0
45,12.4,9.0,2.7,Foggy,Calm,24.9,9.2,120,10.0
15,17.2,9.8,3.5,Rain,Moderate,25.5,7.0,169,10.6
35,14.3,10.6,1.2,Clear,Rough,23.4,11.9,162,12.3
17,12.9,10.2,2.3,Clear,Rough,29.0,7.0,163,11.2
11,12.7,11.1,2.2,Sunny,Rough,22.3,7.0,156,10.6
39,17.0,10.9,3.8,Clear,Rough,25.9,11.5,160,11.1
46,14.9,9.2,3.2,Clear,Rough,24.9,7.6,139,11.7
46,16.2,10.8,2.4,Sunny,Calm,29.0,7.3,144,11.3
37,14.8,9.9,2.3,Rain,Rough,21.0,10.4,126,10.7
26,13.3,9.5,2.3,Sunny,Calm,23.8,7.0,161,10.0
16,15.3,10.2,1.7,Sunny,Calm,24.6,7.4,162,12.1
29,16.5,9.8,2.9,Foggy,Calm,24.7,7.0,179,15.5
17,17.1,9.5,1.8,Sunny,Rough,22.2,7.6,167,10.0
29,18.1,12.0,3.1,Sunny,Rough,24.6,9.4,153,13.5
22,13.6,9.0,2.3,Rain,Moderate,21.0,10.6,122,10.0
40,19.2,10.4,3.8,Cloudy,Rough,26.3,8.6,168,12.7
15,12.5,9.7,2.6,Clear,Moderate,21.8,7.0,124,10.2
17,17.6,10.1,2.7,Rain,Rough,22.1,11.6,122,10.7
34,15.7,12.0,4.0,Rain,Calm,21.6,11.3,193,11.9
35,16.5,9.7,2.0,Clear,Rough,25.5,10.0,171,11.7
38,15.4,10.1,3.6,Rain,Rough,23.5,9.2,156,10.0
1,15.1,9.4,2.2,Sunny,Calm,23.0,7.0,120,10.1
22,18.1,9.5,4.0,Sunny,Calm,29.0,7.0,174,13.6
29,16.5,10.1,2.9,Rain,Moderate,26.7,8.2,165,10.0
33,17.2,11.2,4.0,Cloudy,Calm,26.7,7.8,171,15.8
20,13.0,9.4,1.7,Clear,Calm,25.1,11.0,120,10.7
48,17.2,9.3,1.4,Foggy,Calm,27.9,7.0,148,11.6
20,14.7,9.9,2.0,Sunny,Moderate,21.3,7.8,167,12.2
43,14.4,9.7,1.9,Rain,Calm,25.7,10.0,134,10.0
15,17.6,9.3,1.4,Sunny,Rough,21.7,7.0,146,12.0
6,17.1,10.0,1.6,Sunny,Rough,25.4,7.0,161,10.7
34,12.0,9.9,2.3,Rain,Moderate,21.0,11.8,120,10.0
10,13.6,10.0,1.2,Sunny,Calm,23.1,7.0,155,10.7
36,12.8,9.9,2.5,Clear,Moderate,25.7,8.7,121,10.3
10,14.1,10.0,3.8,Sunny,Rough,24.2,10.5,152,10.6
47,15.6,10.5,2.0,Clear,Calm,22.2,10.1,150,11.8
40,17.0,10.9,2.9,Sunny,Rough,24.1,7.8,161,12.7
20,16.1,9.3,3.1,Cloudy,Rough,24.3,8.0,145,11.2
36,18.2,9.5,4.0,Cloudy,Calm,24.9,7.2,152,14.9
41,17.4,11.0,2.8,Cloudy,Rough,26.9,9.0,173,13.6
48,18.5,10.8,2.3,Rain,Rough,24.7,8.1,141,13.4
11,16.1,12.0,3.2,Clear,Rough,27.6,8.1,122,10.5
33,14.2,9.5,3.0,Sunny,Calm,26.3,8.6,167,10.8
41,16.2,9.7,1.7,Foggy,Calm,29.0,7.7,178,14.8
27,19.2,10.3,3.3,Cloudy,Rough,27.6,7.0,163,12.4
5,13.9,10.6,2.3,Clear,Moderate,23.7,9.8,154,10.0
11,17.0,10.4,3.3,Cloudy,Rough,27.4,8.0,171,13.4
40,15.2,9.2,1.9,Clear,Rough,25.9,8.2,146,11.2
47,16.3,11.4,1.7,Clear,Moderate,25.1,11.4,160,12.2
20,17.6,11.5,2.1,Sunny,Rough,21.0,10.1,165,11.0
21,18.0,9.6,2.0,Cloudy,Rough,22.3,7.9,139,10.0
27,16.3,10.1,1.8,Rain,Moderate,29.0,10.3,159,10.3
38,18.3,9.6,1.7,Cloudy,Rough,26.3,7.6,150,12.9
32,13.1,9.9,1.5,Cloudy,Calm,23.9,8.3,133,10.0
48,17.2,10.6,3.2,Cloudy,Calm,25.3,7.7,179,12.5
14,12.5,9.8,3.4,Foggy,Calm,29.0,7.3,138,10.1
18,16.4,9.3,1.5,Clear,Calm,21.0,9.4,120,10.0
32,18.0,10.1,4.0,Sunny,Rough,25.7,8.0,156,16.5
15,17.5,10.2,3.5,Sunny,Rough,27.8,7.9,177,11.8
42,12.4,9.8,2.3,Clear,Moderate,22.1,9.1,149,10.0
36,16.2,11.3,3.8,Cloudy,Rough,25.5,9.3,168,16.1
40,16.9,11.5,2.0,Rain,Calm,26.7,8.5,161,10.0
21,12.0,9.8,2.2,Sunny,Rough,23.0,8.3,130,11.4
40,17.2,10.1,3.4,Cloudy,Rough,25.3,7.2,162,10.0
23,13.1,9.2,1.8,Foggy,Calm,29.0,10.1,120,10.0
24,13.8,9.6,2.5,Cloudy,Moderate,25.3,9.7,140,11.2
28,19.4,11.0,3.7,Cloudy,Rough,27.0,7.5,182,13.9
48,18.3,10.9,4.0,Sunny,Rough,25.7,7.4,195,15.0
9,15.2,10.8,2.7,Sunny,Rough,26.4,10.6,171,13.4
16,18.3,10.8,3.8,Cloudy,Rough,22.3,7.7,165,10.3
15,12.5,9.6,2.8,Rain,Moderate,21.0,9.9,121,12.4
1,13.8,9.9,2.4,Rain,Moderate,22.7,11.7,124,10.0
11,14.8,9.5,2.7,Rain,Moderate,25.7,7.0,142,11.9
1,15.2,9.2,2.3,Rain,Rough,21.1,9.6,129,11.3
12,14.6,9.2,1.8,Foggy,Calm,24.5,9.9,120,10.0
39,16.3,9.4,3.1,Foggy,Calm,28.0,7.7,171,13.6
17,13.2,9.6,2.4,Clear,Moderate,22.7,8.7,120,10.0
28,12.7,9.3,2.2,Rain,Rough,21.5,11.2,120,10.0
20,12.9,10.4,2.2,Rain,Moderate,22.0,11.7,138,10.0
15,14.1,9.7,1.9,Cloudy,Rough,24.8,9.1,129,11.2
8,16.4,10.1,2.2,Cloudy,Rough,29.0,9.1,146,10.5
13,17.7,11.0,3.7,Cloudy,Calm,24.5,7.0,161,14.2
36,18.0,10.4,2.1,Sunny,Calm,27.7,7.0,165,15.5
16,17.3,9.5,1.7,Sunny,Calm,24.7,7.6,120,10.4
17,15.4,9.3,3.2,Foggy,Calm,23.4,7.0,153,11.0
15,12.0,10.0,2.3,Sunny,Rough,23.1,11.9,130,10.5
20,12.0,9.7,2.2,Cloudy,Moderate,21.7,9.3,136,10.0
10,14.8,9.9,1.6,Sunny,Moderate,25.6,11.3,121,10.0
12,15.4,9.1,3.3,Cloudy,Calm,25.0,7.0,152,14.5
47,17.2,10.2,3.7,Sunny,Calm,27.4,7.9,190,14.9
16,15.6,10.5,2.5,Foggy,Calm,25.2,7.1,169,13.3
26,17.1,10.2,3.8,Sunny,Calm,25.1,7.8,177,11.5
21,12.4,10.0,1.6,Rain,Moderate,21.0,7.1,133,10.0
16,16.3,10.4,4.0,Sunny,Rough,27.4,9.3,168,14.1
31,12.0,9.2,1.9,Sunny,Calm,24.0,10.7,124,10.0
8,12.1,10.4,3.8,Rain,Rough,21.0,8.8,136,12.5
37,13.6,9.4,4.0,Clear,Moderate,28.8,9.2,159,10.0
38,17.0,10.5,2.6,Foggy,Calm,29.0,7.0,157,14.0
20,12.6,9.6,2.2,Sunny,Calm,21.6,9.8,120,10.0
16,15.8,9.7,2.1,Cloudy,Calm,21.0,7.8,127,11.4
17,12.0,9.6,2.0,Clear,Moderate,23.9,10.4,120,10.0
17,13.6,9.1,1.9,Clear,Moderate,22.2,10.1,120,10.0
8,15.3,10.0,1.5,Rain,Rough,23.1,9.5,133,11.2
