Voyage_ID,Sailing_Speed,Draft,Trim,Weather_Condition,Sea_Condition,Water_Temperature,Fuel_Consumption_Rate,Distance_Traveled,Time_Duration,seaWaterTemp,wind_speed,wind_direction,sea_current_speed,sea_current_direction,combined_wave_height,combined_wave_direction,displacement
29,14.4,11.1,3.2,Sunny,Calm,24.0,7.5,133,14.4,18.04,26,42,7,88,0.93,72,93340
42,16.7,9.9,2.4,Foggy,Calm,25.7,8.0,154,15.8,7.62,16,159,0,116,6.0,77,88037
15,12.4,9.5,2.5,Cloudy,Rough,21.5,10.8,120,10.0,29.55,13,80,0,38,0.52,88,82923
10,15.3,9.9,1.9,Rain,Rough,22.2,7.2,120,10.0,4.75,22,117,7,54,1.29,10,101820
23,15.7,10.2,1.3,Sunny,Calm,26.9,7.0,158,10.6,23.65,26,172,2,131,3.32,140,131318
38,13.1,9.7,2.4,Rain,Moderate,23.2,12.9,133,10.3,21.94,23,34,6,82,4.57,162,110197
23,15.4,9.4,1.8,Clear,Moderate,23.8,10.3,120,10.0,26.25,3,147,4,54,6.09,168,124345
40,16.9,11.2,3.7,Cloudy,Rough,28.5,8.6,185,13.9,28.92,22,63,5,22,5.23,25,95208
24,14.5,9.8,1.8,Rain,Calm,23.3,11.2,126,10.3,27.28,5,171,5,137,1.74,68,141490
25,14.5,9.5,1.7,Clear,Moderate,27.9,11.5,130,10.5,6.98,10,118,0,137,6.54,52,97167
37,16.1,10.8,2.7,Sunny,Calm,28.7,7.0,162,14.9,11.42,10,58,5,80,5.58,69,68357
6,17.8,9.4,2.5,Rain,Rough,27.0,7.0,154,14.0,22.14,1,158,2,168,7.87,63,85221
47,15.4,10.1,2.8,Foggy,Calm,26.7,7.7,150,13.9,7.63,7,4,5,25,4.98,45,119666
8,12.5,9.5,2.0,Rain,Calm,25.2,7.0,120,10.0,27.97,23,32,0,18,2.27,107,75775
22,19.1,10.4,2.3,Foggy,Moderate,27.7,7.2,141,10.0,25.21,10,135,7,94,3.62,25,78774
18,12.0,10.5,2.6,Sunny,Rough,24.0,7.9,123,11.0,28.22,28,9,3,121,1.8,54,73184
38,17.4,10.2,2.6,Sunny,Rough,29.0,7.6,165,11.9,3.64,27,142,0,178,7.27,5,158035
13,14.6,9.6,1.9,Sunny,Rough,24.6,10.3,131,10.0,10.67,10,58,5,60,5.98,87,118252
16,12.7,10.0,3.5,Clear,Rough,21.3,9.1,148,11.8,14.98,17,50,4,42,4.99,112,159732
31,16.2,9.2,3.6,Foggy,Calm,23.8,7.2,145,13.9,30.99,5,131,7,140,2.73,4,75684
28,13.8,9.6,2.0,Sunny,Moderate,22.2,11.1,144,10.0,18.08,3,140,1,171,0.19,48,93086
11,13.8,11.1,2.3,Rain,Rough,24.5,8.8,146,10.1,16.81,7,152,2,46,1.27,22,90250
10,12.4,10.6,4.0,Clear,Rough,21.6,8.8,157,10.5,12.8,10,20,7,68,1.78,30,154686
20,17.2,9.0,3.3,Cloudy,Calm,26.0,7.0,155,11.6,24.22,17,93,3,47,3.37,55,116772
26,15.3,9.4,2.2,Cloudy,Moderate,24.4,11.6,124,10.0,10.93,1,126,5,19,6.27,84,77393
12,12.7,9.2,2.2,Clear,Moderate,22.6,9.8,131,10.0,27.28,13,149,7,18,7.7,90,155445
3,16.2,10.7,3.4,Cloudy,Rough,24.3,7.6,150,10.8,4.52,1,48,2,144,6.72,128,101013
41,12.8,11.1,1.7,Foggy,Calm,26.9,7.8,120,10.1,22.82,17,22,2,72,5.02,165,66596
27,16.6,10.6,3.7,Cloudy,Rough,27.3,7.0,143,10.4,23.93,20,160,3,61,6.29,165,105296
40,16.7,10.1,4.0,Rain,Rough,23.4,8.5,168,10.0,4.13,21,155,5,30,5.43,54,137557
7,17.5,9.5,2.1,Clear,Rough,23.3,8.2,120,10.0,17.91,1,96,5,77,2.26,72,68118
44,18.1,11.1,3.7,Sunny,Rough,26.9,9.9,171,14.8,2.37,13,62,1,103,6.94,172,103058
20,14.6,10.2,2.0,Rain,Moderate,22.4,12.9,129,11.0,2.94,22,135,2,173,6.87,116,146460
16,12.3,9.1,2.5,Rain,Moderate,21.0,12.3,120,10.0,23.03,24,88,6,96,7.16,110,94695
2,18.0,10.6,2.6,Cloudy,Rough,24.5,7.1,154,10.0,12.86,24,103,5,2,3.66,2,77599
19,14.1,9.4,2.1,Rain,Moderate,24.7,9.9,120,10.0,10.93,29,39,3,177,0.76,34,121775
15,14.7,9.3,2.0,Cloudy,Calm,25.2,7.0,145,12.1,20.82,1,37,2,124,3.2,125,97701
28,15.9,10.2,3.3,Rain,Rough,27.4,8.9,160,12.8,20.38,21,170,2,135,3.27,71,140043
38,18.5,10.2,4.0,Sunny,Rough,25.2,7.0,176,15.3,3.3,6,92,4,175,4.39,152,113593
48,14.2,10.0,2.8,Cloudy,Calm,28.6,7.0,162,11.1,5.68,19,98,5,1,7.14,77,161907
35,19.5,9.9,2.0,Clear,Rough,25.9,7.7,180,13.9,13.78,10,121,3,90,6.43,22,91896
11,16.7,10.8,3.8,Rain,Rough,22.4,9.7,177,14.7,2.34,21,157,2,129,0.76,35,148173
28,12.0,9.7,1.7,Cloudy,Rough,23.1,10.1,148,11.2,24.36,16,116,2,98,4.28,101,141671
15,15.1,11.0,4.0,Clear,Rough,28.0,11.1,157,12.9,10.96,0,45,1,25,1.96,98,112480
16,16.6,10.4,4.0,Clear,Rough,25.3,9.5,165,10.0,2.97,26,147,2,65,5.0,164,138400
13,12.8,9.4,2.0,Clear,Rough,22.6,8.1,125,10.0,12.54,10,62,1,82,7.03,68,89034
12,19.5,10.4,3.8,Cloudy,Rough,21.7,7.9,172,15.4,9.38,30,127,2,132,6.44,18,141436
50,18.1,9.1,1.8,Foggy,Calm,27.1,10.8,120,10.0,8.44,15,27,4,42,2.45,124,98667
35,18.2,9.5,4.0,Clear,Rough,22.5,7.9,161,14.8,21.34,1,88,2,48,2.64,171,74048
16,12.7,9.0,2.0,Foggy,Calm,27.3,7.4,148,10.5,6.48,1,113,3,19,4.34,101,123487
15,16.6,10.4,3.4,Foggy,Calm,27.4,7.0,174,14.2,18.01,11,102,6,95,3.15,163,96112
36,19.5,10.9,3.5,Sunny,Rough,21.4,8.4,150,14.2,12.48,18,74,3,34,3.54,111,79722
16,16.1,10.8,1.7,Cloudy,Moderate,25.3,8.6,146,10.0,5.94,27,128,7,101,5.34,168,141746
45,13.3,9.9,2.2,Rain,Moderate,24.4,10.7,120,10.0,22.18,24,16,1,177,7.91,71,107476
42,12.7,10.0,2.0,Cloudy,Calm,24.4,7.0,140,10.0,3.88,25,69,4,35,4.79,5,103434
28,12.0,9.7,2.8,Foggy,Calm,27.4,11.3,127,10.7,9.15,10,14,6,134,3.47,144,152692
1,16.5,9.9,3.5,Sunny,Rough,27.9,9.2,175,12.4,6.35,1,47,3,92,7.74,136,132410
19,14.3,9.3,2.4,Foggy,Calm,27.6,7.0,145,10.7,5.21,10,79,5,75,2.22,146,100334
25,18.6,9.5,1.6,Clear,Rough,21.9,7.0,132,10.2,27.24,6,168,1,122,0.13,104,149557
13,16.4,9.3,2.0,Foggy,Calm,25.5,10.5,129,11.6,30.2,10,168,1,121,0.38,25,120465
22,19.5,9.9,2.7,Cloudy,Rough,25.3,7.0,173,13.8,22.04,16,71,6,41,5.61,139,76106
24,14.4,9.3,1.9,Rain,Moderate,22.4,11.2,127,10.0,29.79,29,179,7,123,5.95,59,98184
32,17.9,9.9,1.7,Cloudy,Rough,23.5,8.3,168,15.1,30.59,25,74,5,153,5.32,44,142839
30,12.4,9.7,2.3,Sunny,Calm,26.8,7.3,129,10.0,9.12,28,60,4,155,2.25,6,109052
5,17.3,10.7,2.3,Sunny,Rough,26.2,8.1,165,12.9,5.43,4,175,0,50,6.85,89,95749
32,12.8,10.8,2.4,Sunny,Calm,24.5,8.1,120,10.0,10.8,15,57,6,36,3.35,87,143746
26,17.0,9.6,3.4,Sunny,Moderate,25.1,9.7,125,10.2,2.79,14,170,3,111,4.03,37,151333
39,16.6,11.0,4.0,Cloudy,Rough,26.1,7.9,155,13.3,20.68,6,178,4,178,7.56,66,102690
14,19.0,11.1,3.9,Clear,Rough,24.5,8.5,175,15.1,25.89,5,163,2,174,5.12,110,112823
17,18.3,10.1,2.7,Clear,Moderate,24.9,9.1,142,10.9,9.02,4,84,7,146,4.57,152,78859
6,14.4,9.0,1.6,Clear,Rough,22.2,11.0,120,10.0,21.63,25,43,1,89,7.48,125,162732
32,17.6,11.3,4.0,Foggy,Rough,29.0,7.7,168,10.3,15.2,30,103,0,169,1.9,146,67135
23,12.4,10.5,2.4,Clear,Rough,23.1,7.0,127,10.6,2.54,15,30,3,147,5.8,171,108767
13,12.0,9.2,1.9,Clear,Rough,29.0,8.9,120,10.0,20.01,8,17,5,34,5.24,74,116915
10,16.4,10.7,2.1,Clear,Rough,24.2,8.6,148,13.0,11.43,26,38,3,119,7.19,175,133539
43,18.1,11.0,3.1,Cloudy,Rough,24.7,9.6,175,13.9,5.16,19,18,1,117,5.46,166,116433
17,12.5,10.1,1.9,Clear,Moderate,25.6,14.3,131,10.1,22.53,20,122,3,161,2.76,175,72501
30,16.9,10.2,3.9,Sunny,Moderate,22.4,8.7,175,13.1,23.6,24,125,6,111,2.49,109,81795
39,12.0,9.8,2.0,Clear,Moderate,23.1,13.8,120,11.0,28.88,26,13,1,82,1.93,128,161533
18,18.9,10.6,2.8,Sunny,Rough,26.9,7.5,158,15.1,1.64,10,96,0,48,6.31,23,96558
30,14.6,9.6,2.0,Clear,Moderate,22.2,9.2,121,10.0,17.19,6,128,1,30,3.92,17,131303
17,14.6,10.1,2.9,Sunny,Moderate,27.9,9.5,150,10.0,1.98,12,19,0,9,3.44,150,69095
7,14.9,9.4,2.0,Rain,Moderate,23.3,11.0,129,10.0,19.69,17,14,3,166,2.11,37,84655
11,12.6,9.8,1.8,Sunny,Rough,24.7,11.5,121,10.0,3.09,8,0,6,40,7.48,26,150324
37,13.6,9.7,2.2,Foggy,Calm,28.6,7.7,128,13.7,28.89,26,25,6,142,7.42,80,73097
20,12.3,9.7,2.3,Foggy,Calm,29.0,7.3,120,10.2,4.72,21,117,3,89,1.65,89,86070
15,17.3,9.9,2.8,Clear,Rough,28.4,8.5,131,10.5,10.59,25,119,0,117,3.02,161,135266
14,17.3,10.0,2.1,Clear,Rough,23.8,11.9,144,11.5,24.26,5,113,4,2,0.1,65,163603
17,12.7,9.5,3.0,Cloudy,Calm,23.8,7.0,160,10.5,12.29,14,57,0,88,4.5,116,92598
12,14.2,10.0,2.0,Clear,Moderate,25.2,7.9,129,10.0,2.55,22,148,1,81,7.48,164,101442
21,16.0,9.2,2.0,Clear,Rough,26.6,9.0,138,10.2,7.85,8,43,3,140,4.16,125,140353
9,13.8,10.3,2.6,Clear,Moderate,23.2,11.5,120,10.0,30.34,19,115,2,64,7.15,15,91018
12,16.9,10.6,3.3,Clear,Rough,22.3,7.2,155,12.1,26.9,21,41,4,125,3.23,50,129133
27,16.7,9.8,2.2,Cloudy,Rough,21.0,9.7,121,10.3,3.63,23,63,6,98,4.98,30,106013
11,18.2,10.3,3.1,Cloudy,Rough,27.3,7.4,161,13.3,14.45,9,169,4,44,3.14,33,67815
2,13.4,10.1,4.0,Clear,Rough,27.1,7.5,182,11.2,8.55,8,162,4,112,7.59,87,151976
10,12.2,11.0,2.6,Clear,Moderate,25.2,11.0,163,10.8,14.29,14,0,5,23,7.33,48,117955
19,16.7,9.8,3.5,Rain,Calm,21.0,8.0,166,12.4,30.33,1,166,6,145,2.65,137,156220
18,15.9,10.0,1.8,Sunny,Moderate,21.0,7.4,152,11.9,12.36,23,136,3,82,4.17,1,158301
46,12.5,9.5,2.5,Clear,Moderate,26.7,11.2,138,10.6,12.03,5,76,2,38,3.67,48,153047
42,17.1,11.0,2.6,Sunny,Calm,27.4,7.0,175,13.5,2.29,4,110,7,90,3.03,80,162467
50,16.6,9.8,2.2,Rain,Rough,23.6,9.3,148,14.1,1.93,17,3,5,125,6.49,33,70934
19,16.1,11.3,2.7,Sunny,Calm,24.9,8.4,157,14.3,6.04,13,169,3,65,2.27,72,108275
15,16.9,10.3,3.5,Cloudy,Calm,26.2,7.0,163,10.4,8.25,1,97,0,97,2.33,163,67890
20,12.5,9.9,1.9,Sunny,Rough,22.3,12.1,120,10.0,4.09,20,118,0,168,2.53,153,93488
16,14.7,10.1,1.9,Rain,Moderate,23.9,13.7,143,10.1,2.05,13,1,2,105,6.11,138,75160
47,15.9,10.0,3.8,Cloudy,Calm,26.5,7.0,144,10.0,29.98,6,149,6,160,7.27,112,93408
10,13.1,9.2,1.7,Sunny,Calm,24.2,9.0,120,10.0,11.02,9,44,5,14,6.17,45,72731
34,15.0,9.8,1.8,Foggy,Calm,29.0,8.3,154,11.1,5.2,8,132,3,35,2.12,43,117142
26,12.1,10.5,1.5,Foggy,Calm,26.8,8.0,152,10.0,9.75,9,99,0,58,5.26,62,154301
37,16.8,10.5,2.9,Sunny,Calm,28.8,7.0,173,12.0,24.93,6,60,2,90,2.52,42,85470
29,19.3,10.9,3.3,Clear,Calm,27.9,8.0,164,13.1,3.98,19,100,0,78,7.36,124,111918
36,19.3,10.8,3.6,Cloudy,Calm,25.8,7.0,174,12.2,24.14,24,172,7,163,3.66,11,88024
21,17.5,10.0,2.1,Foggy,Calm,27.4,8.6,130,12.7,6.02,2,117,5,146,1.98,40,91394
32,12.5,11.4,2.1,Sunny,Calm,25.8,7.1,138,10.0,8.04,5,20,7,63,5.81,49,117339
45,17.2,10.2,4.0,Cloudy,Rough,28.1,7.0,165,12.5,1.5,21,56,6,19,7.03,113,149906
35,14.5,9.7,1.5,Foggy,Calm,25.2,10.7,120,10.0,6.65,20,53,1,85,4.12,72,89501
42,17.2,9.7,3.6,Rain,Rough,24.5,7.1,158,14.7,13.81,11,28,0,114,2.58,178,76799
42,19.2,9.6,3.3,Foggy,Calm,25.7,7.0,175,14.1,10.95,4,156,6,165,3.77,46,76667
44,16.0,9.8,3.7,Cloudy,Rough,24.8,8.4,188,13.7,5.34,8,91,2,56,1.59,164,73447
48,17.5,10.0,4.0,Sunny,Rough,25.9,7.0,180,15.7,11.31,21,28,7,140,5.38,169,112637
29,14.7,9.7,2.4,Cloudy,Calm,25.6,7.0,174,10.0,29.25,13,121,7,84,3.94,128,107423
17,12.3,9.7,2.1,Clear,Moderate,23.4,11.5,120,10.0,21.09,12,20,3,77,1.41,94,145688
37,16.5,10.8,4.0,Rain,Rough,24.1,8.5,154,10.8,2.7,27,67,2,136,6.17,53,155398
35,17.8,10.9,2.8,Cloudy,Calm,27.0,9.3,188,13.7,27.14,18,163,1,77,1.97,144,116910
16,15.7,10.3,2.1,Clear,Rough,24.5,10.4,144,10.4,16.14,12,86,5,136,7.6,35,84664
36,14.5,10.8,2.2,Clear,Moderate,23.7,9.7,163,10.3,18.09,28,155,5,102,2.19,52,158571
43,14.4,9.3,1.4,Sunny,Moderate,22.5,10.0,120,10.0,16.12,18,66,5,22,4.0,178,158266
20,12.9,9.6,1.9,Clear,Rough,23.5,13.9,130,11.4,24.55,4,155,6,69,1.31,72,104383
32,15.8,10.9,2.5,Sunny,Moderate,23.9,7.5,140,10.4,9.69,12,167,6,65,4.65,174,90090
20,13.1,9.5,1.5,Rain,Calm,25.1,7.9,120,10.0,2.0,30,113,0,96,1.23,97,148696
7,18.7,11.4,2.5,Cloudy,Rough,23.6,9.4,158,14.7,28.41,25,91,6,124,2.39,92,97466
17,14.7,9.7,2.9,Rain,Moderate,25.9,11.3,131,10.0,21.66,13,129,0,157,7.55,114,81122
32,18.5,9.8,2.6,Sunny,Calm,23.3,7.0,160,13.1,20.36,16,96,7,111,3.72,95,98512
22,15.0,9.6,2.2,Rain,Moderate,24.3,9.7,124,10.3,10.34,3,35,3,14,0.51,39,74353
48,12.3,10.1,2.9,Foggy,Calm,27.0,11.6,139,10.8,15.26,5,140,7,49,0.48,57,125679
19,14.0,9.5,2.2,Clear,Moderate,23.7,11.7,124,10.0,22.82,23,161,2,145,2.46,66,136685
22,15.1,9.4,3.5,Rain,Rough,24.2,11.3,165,10.0,5.86,5,32,2,74,1.0,103,120455
25,19.2,9.5,3.1,Cloudy,Calm,27.3,7.1,166,11.7,9.46,5,91,7,131,1.21,127,94336
29,17.9,10.5,1.9,Cloudy,Moderate,25.7,8.2,162,10.4,15.54,19,94,0,159,4.9,149,155745
45,15.6,9.8,4.0,Cloudy,Calm,27.0,7.0,155,11.2,13.63,9,134,4,17,7.83,53,66159
20,17.7,10.9,3.8,Clear,Rough,24.3,7.3,171,14.9,23.14,27,35,4,21,6.95,72,127480
36,19.1,9.7,2.9,Cloudy,Rough,26.1,8.5,173,14.2,6.87,3,175,2,165,0.95,73,79741
9,18.1,10.1,1.5,Sunny,Calm,25.4,7.4,138,12.9,20.4,7,124,1,155,2.55,130,74590
46,14.2,10.9,2.5,Sunny,Calm,27.3,8.3,162,10.7,20.33,11,61,2,26,3.25,125,159008
12,12.5,9.6,2.2,Clear,Rough,23.4,10.3,120,10.0,23.34,15,29,0,16,2.24,80,86969
19,14.6,10.4,1.2,Foggy,Calm,21.9,12.2,120,11.3,5.09,9,12,0,39,7.09,149,72812
45,17.5,11.1,2.8,Sunny,Rough,22.9,7.0,162,11.9,20.94,11,70,1,45,4.31,94,146256
32,16.5,10.9,3.2,Cloudy,Rough,24.3,9.1,163,12.8,19.28,3,88,1,8,7.65,178,107991
44,14.8,10.4,2.4,Clear,Moderate,21.9,11.0,121,10.0,1.52,19,5,5,161,0.23,113,94107
48,14.7,9.7,3.3,Cloudy,Rough,22.7,8.8,163,10.8,21.76,6,147,0,1,2.44,64,104680
18,13.4,10.1,2.3,Foggy,Calm,27.0,7.1,155,11.0,29.74,6,84,1,54,4.55,108,136019
22,14.1,9.8,1.4,Rain,Calm,23.8,7.2,124,10.2,30.88,16,100,7,145,0.27,102,163769
15,16.7,10.1,3.7,Sunny,Calm,23.3,8.8,175,11.9,3.36,29,141,6,133,7.12,131,111171
10,14.5,9.4,2.6,Rain,Moderate,25.8,9.1,152,10.0,2.22,2,22,4,63,7.39,136,151661
10,14.5,9.8,4.0,Foggy,Rough,27.0,7.2,160,10.9,18.28,23,110,7,70,3.31,94,92993
38,17.5,9.4,2.1,Cloudy,Calm,27.8,7.6,131,10.2,15.01,9,154,1,11,3.84,77,75991
9,15.7,9.7,2.2,Rain,Moderate,26.3,10.8,165,10.9,30.36,26,30,7,145,3.0,75,97947
20,16.8,10.2,2.4,Rain,Rough,23.0,8.1,123,10.6,14.9,23,63,3,55,5.32,136,103872
43,18.1,9.7,3.6,Foggy,Calm,29.0,7.0,176,14.7,6.92,14,122,5,20,0.49,154,111279
25,12.0,9.9,2.0,Sunny,Calm,21.9,9.1,122,12.0,16.0,3,50,7,156,2.67,108,116104
22,15.3,9.5,2.3,Rain,Rough,21.3,8.1,127,10.1,30.92,15,7,4,50,0.95,60,109489
18,12.0,9.9,3.1,Cloudy,Moderate,24.5,9.3,145,10.0,30.89,18,172,4,120,4.75,151,88899
20,16.6,10.3,1.8,Sunny,Calm,26.4,7.9,138,14.9,29.01,10,83,1,109,2.44,42,74104
25,13.1,10.0,2.1,Cloudy,Moderate,23.8,10.5,120,10.0,22.04,13,118,7,158,3.57,94,106259
18,17.0,9.9,2.8,Foggy,Calm,26.5,7.0,155,13.0,22.07,17,66,3,158,0.22,52,142813
25,18.4,10.3,3.6,Foggy,Calm,29.0,7.1,160,13.6,6.6,22,123,5,152,1.56,179,114631
39,13.9,10.7,2.6,Rain,Moderate,25.0,9.2,133,13.0,18.76,9,98,5,137,4.23,84,104984
19,14.6,10.2,2.6,Rain,Moderate,21.3,11.3,120,10.0,23.3,8,131,3,164,7.76,72,112583
13,15.5,9.7,3.3,Sunny,Calm,27.1,7.5,149,14.1,17.41,27,57,6,20,3.61,71,71407
17,16.0,10.3,3.8,Rain,Rough,26.7,8.7,173,10.0,17.77,11,93,4,168,4.9,25,88323
17,19.1,11.3,4.0,Cloudy,Rough,26.7,7.0,157,13.5,27.46,28,115,6,72,2.77,155,97721
44,17.9,11.1,4.0,Sunny,Rough,25.9,7.5,173,16.4,8.53,5,129,6,34,3.86,166,90706
43,14.1,9.7,1.9,Sunny,Rough,28.3,7.7,149,12.6,19.12,3,21,1,142,6.04,108,93215
32,15.9,10.9,2.9,Rain,Rough,23.7,9.8,155,14.2,15.62,20,92,7,37,6.86,148,93267
13,12.2,10.2,2.2,Sunny,Calm,23.5,8.0,145,10.9,2.06,28,162,7,142,7.16,104,74045
30,12.0,9.7,3.6,Cloudy,Calm,27.0,8.4,162,10.8,18.91,29,128,3,156,0.24,171,118537
9,12.3,9.5,1.6,Clear,Rough,22.9,8.3,125,10.9,22.62,3,78,0,153,0.64,5,142442
38,13.3,9.6,1.8,Rain,Rough,22.1,9.6,122,10.4,10.65,5,70,1,43,1.2,107,94912
22,12.0,9.6,1.7,Rain,Moderate,21.0,10.7,120,10.0,3.78,25,77,7,125,3.05,171,107718
16,13.2,10.1,2.4,Sunny,Rough,21.9,9.5,120,10.0,15.57,2,35,2,33,1.89,179,112692
48,12.2,9.8,2.5,Cloudy,Calm,22.8,7.0,120,12.0,28.82,7,151,1,21,6.72,164,93696
18,15.3,9.2,1.6,Sunny,Calm,24.4,11.6,120,10.3,5.21,18,76,6,137,1.78,161,118036
40,18.9,9.8,2.9,Cloudy,Rough,28.2,7.4,166,13.2,26.65,29,56,4,171,5.08,77,72474
24,18.1,9.4,2.2,Cloudy,Calm,29.0,7.4,181,11.4,23.08,24,125,1,111,5.7,15,142163
44,13.0,9.2,1.5,Rain,Rough,24.5,9.1,132,12.1,25.0,25,58,6,166,4.01,76,87976
7,13.0,10.7,2.7,Clear,Moderate,21.0,11.2,120,10.0,3.25,28,139,3,19,4.71,130,134991
20,16.3,10.0,3.6,Rain,Calm,29.0,7.0,166,10.0,21.17,15,145,1,12,6.31,24,110328
45,12.4,9.0,2.7,Foggy,Calm,24.9,9.2,120,10.0,18.06,26,57,7,63,2.35,161,95268
15,17.2,9.8,3.5,Rain,Moderate,25.5,7.0,169,10.6,14.24,29,32,3,42,2.25,1,133624
35,14.3,10.6,1.2,Clear,Rough,23.4,11.9,162,12.3,18.98,25,66,6,24,4.97,85,87561
17,12.9,10.2,2.3,Clear,Rough,29.0,7.0,163,11.2,8.98,11,1,2,172,2.32,43,155407
11,12.7,11.1,2.2,Sunny,Rough,22.3,7.0,156,10.6,18.34,27,172,1,127,4.69,62,84129
39,17.0,10.9,3.8,Clear,Rough,25.9,11.5,160,11.1,20.06,16,51,1,97,4.36,75,75925
46,14.9,9.2,3.2,Clear,Rough,24.9,7.6,139,11.7,15.63,4,134,7,44,0.65,6,111968
46,16.2,10.8,2.4,Sunny,Calm,29.0,7.3,144,11.3,19.77,2,148,2,56,3.31,146,78308
37,14.8,9.9,2.3,Rain,Rough,21.0,10.4,126,10.7,25.76,16,164,6,97,2.78,99,72852
26,13.3,9.5,2.3,Sunny,Calm,23.8,7.0,161,10.0,18.91,24,113,1,134,7.39,32,93932
16,15.3,10.2,1.7,Sunny,Calm,24.6,7.4,162,12.1,12.32,4,59,6,149,0.01,137,89796
29,16.5,9.8,2.9,Foggy,Calm,24.7,7.0,179,15.5,30.35,12,65,2,12,3.3,160,92337
17,17.1,9.5,1.8,Sunny,Rough,22.2,7.6,167,10.0,15.35,28,141,2,147,5.78,70,139144
29,18.1,12.0,3.1,Sunny,Rough,24.6,9.4,153,13.5,22.75,13,14,6,51,7.03,18,102559
22,13.6,9.0,2.3,Rain,Moderate,21.0,10.6,122,10.0,21.51,9,17,2,40,0.22,86,145095
40,19.2,10.4,3.8,Cloudy,Rough,26.3,8.6,168,12.7,2.92,20,2,0,20,5.1,6,121235
15,12.5,9.7,2.6,Clear,Moderate,21.8,7.0,124,10.2,24.66,17,15,2,63,1.17,169,132931
17,17.6,10.1,2.7,Rain,Rough,22.1,11.6,122,10.7,11.18,23,141,4,62,2.78,4,107602
34,15.7,12.0,4.0,Rain,Calm,21.6,11.3,193,11.9,22.8,25,11,0,113,0.57,155,124685
35,16.5,9.7,2.0,Clear,Rough,25.5,10.0,171,11.7,8.77,8,33,0,117,4.7,102,72151
38,15.4,10.1,3.6,Rain,Rough,23.5,9.2,156,10.0,12.4,20,2,0,171,7.44,25,113226
1,15.1,9.4,2.2,Sunny,Calm,23.0,7.0,120,10.1,16.48,23,80,0,169,4.52,173,121408
22,18.1,9.5,4.0,Sunny,Calm,29.0,7.0,174,13.6,3.56,1,5,5,43,4.94,169,138437
29,16.5,10.1,2.9,Rain,Moderate,26.7,8.2,165,10.0,6.25,5,121,5,8,2.93,35,84412
33,17.2,11.2,4.0,Cloudy,Calm,26.7,7.8,171,15.8,25.05,21,125,3,6,6.48,131,162266
20,13.0,9.4,1.7,Clear,Calm,25.1,11.0,120,10.7,19.04,28,29,5,39,3.33,103,136032
48,17.2,9.3,1.4,Foggy,Calm,27.9,7.0,148,11.6,1.61,27,108,4,77,6.78,57,76783
20,14.7,9.9,2.0,Sunny,Moderate,21.3,7.8,167,12.2,23.71,16,155,2,145,6.19,135,104166
43,14.4,9.7,1.9,Rain,Calm,25.7,10.0,134,10.0,20.33,14,68,5,52,4.59,61,143230
15,17.6,9.3,1.4,Sunny,Rough,21.7,7.0,146,12.0,16.66,19,123,0,138,3.7,6,161905
6,17.1,10.0,1.6,Sunny,Rough,25.4,7.0,161,10.7,24.22,20,121,7,94,3.55,100,91664
34,12.0,9.9,2.3,Rain,Moderate,21.0,11.8,120,10.0,16.17,23,27,2,16,3.14,102,143225
10,13.6,10.0,1.2,Sunny,Calm,23.1,7.0,155,10.7,14.01,8,143,3,114,4.07,108,81424
36,12.8,9.9,2.5,Clear,Moderate,25.7,8.7,121,10.3,21.8,30,142,2,70,5.53,91,138764
10,14.1,10.0,3.8,Sunny,Rough,24.2,10.5,152,10.6,12.17,6,96,3,97,5.05,70,115398
47,15.6,10.5,2.0,Clear,Calm,22.2,10.1,150,11.8,29.91,15,158,2,168,3.62,121,153956
40,17.0,10.9,2.9,Sunny,Rough,24.1,7.8,161,12.7,15.76,3,21,2,66,3.95,102,134367
20,16.1,9.3,3.1,Cloudy,Rough,24.3,8.0,145,11.2,23.32,16,38,6,95,7.39,9,111839
36,18.2,9.5,4.0,Cloudy,Calm,24.9,7.2,152,14.9,30.42,8,81,2,66,7.31,96,69883
41,17.4,11.0,2.8,Cloudy,Rough,26.9,9.0,173,13.6,10.89,11,126,5,149,5.04,172,69050
48,18.5,10.8,2.3,Rain,Rough,24.7,8.1,141,13.4,8.86,2,91,0,5,0.31,51,134724
11,16.1,12.0,3.2,Clear,Rough,27.6,8.1,122,10.5,20.87,26,90,7,34,7.27,105,141608
33,14.2,9.5,3.0,Sunny,Calm,26.3,8.6,167,10.8,17.86,4,30,2,132,4.03,51,107626
41,16.2,9.7,1.7,Foggy,Calm,29.0,7.7,178,14.8,14.79,17,2,6,39,3.12,125,140003
27,19.2,10.3,3.3,Cloudy,Rough,27.6,7.0,163,12.4,16.73,20,144,4,34,2.5,163,132636
5,13.9,10.6,2.3,Clear,Moderate,23.7,9.8,154,10.0,18.17,7,114,1,93,1.42,153,77986
11,17.0,10.4,3.3,Cloudy,Rough,27.4,8.0,171,13.4,7.03,26,129,0,16,1.47,84,161704
40,15.2,9.2,1.9,Clear,Rough,25.9,8.2,146,11.2,24.89,16,65,5,30,2.4,43,143793
47,16.3,11.4,1.7,Clear,Moderate,25.1,11.4,160,12.2,4.74,4,10,2,136,5.46,96,86412
20,17.6,11.5,2.1,Sunny,Rough,21.0,10.1,165,11.0,9.74,24,113,4,174,1.97,14,143331
